crop_renamed,Weather,year,month,mday,agb_MgDM_ha,grain_MgDM_ha,lai,year_class,window_spei,source,date,day_of_year,scenario,series
Grass-Clover,weatherRad0Center,2020,1,29,2.748658,0,3.322658,Dry,-0.8972683814861946,named in manuscript,2020-01-29,29,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,1,30,2.745925,0,3.308532,Dry,-0.8972683814861946,named in manuscript,2020-01-30,30,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,1,31,2.7446070000000002,0,3.298201,Dry,-0.8972683814861946,named in manuscript,2020-01-31,31,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,1,2.7440040000000003,0,3.291042,Dry,-0.8972683814861946,named in manuscript,2020-02-01,32,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,2,2.746328,0,3.2850639999999998,Dry,-0.8972683814861946,named in manuscript,2020-02-02,33,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,3,2.74812,0,3.284777,Dry,-0.8972683814861946,named in manuscript,2020-02-03,34,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,4,2.747157,0,3.283033,Dry,-0.8972683814861946,named in manuscript,2020-02-04,35,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,5,2.744331,0,3.275655,Dry,-0.8972683814861946,named in manuscript,2020-02-05,36,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,6,2.743284,0,3.264269,Dry,-0.8972683814861946,named in manuscript,2020-02-06,37,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,7,2.744342,0,3.256396,Dry,-0.8972683814861946,named in manuscript,2020-02-07,38,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,8,2.743746,0,3.253726,Dry,-0.8972683814861946,named in manuscript,2020-02-08,39,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,9,2.74284,0,3.247787,Dry,-0.8972683814861946,named in manuscript,2020-02-09,40,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,10,2.737863,0,3.241222,Dry,-0.8972683814861946,named in manuscript,2020-02-10,41,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,11,2.735247,0,3.22588,Dry,-0.8972683814861946,named in manuscript,2020-02-11,42,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,12,2.733069,0,3.216185,Dry,-0.8972683814861946,named in manuscript,2020-02-12,43,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,13,2.731184,0,3.2067740000000002,Dry,-0.8972683814861946,named in manuscript,2020-02-13,44,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,14,2.731808,0,3.197946,Dry,-0.8972683814861946,named in manuscript,2020-02-14,45,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,15,2.733512,0,3.19383,Dry,-0.8972683814861946,named in manuscript,2020-02-15,46,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,16,2.733997,0,3.191405,Dry,-0.8972683814861946,named in manuscript,2020-02-16,47,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,17,2.7375119999999997,0,3.187276,Dry,-0.8972683814861946,named in manuscript,2020-02-17,48,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,18,2.739659,0,3.189354,Dry,-0.8972683814861946,named in manuscript,2020-02-18,49,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,19,2.742305,0,3.1885320000000004,Dry,-0.8972683814861946,named in manuscript,2020-02-19,50,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,20,2.7466929999999996,0,3.1900579999999996,Dry,-0.8972683814861946,named in manuscript,2020-02-20,51,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,21,2.749067,0,3.1943740000000003,Dry,-0.8972683814861946,named in manuscript,2020-02-21,52,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,22,2.75257,0,3.194776,Dry,-0.8972683814861946,named in manuscript,2020-02-22,53,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,23,2.756321,0,3.197655,Dry,-0.8972683814861946,named in manuscript,2020-02-23,54,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,24,2.761352,0,3.2016410000000004,Dry,-0.8972683814861946,named in manuscript,2020-02-24,55,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,25,2.7651200000000005,0,3.208057,Dry,-0.8972683814861946,named in manuscript,2020-02-25,56,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,26,2.7662709999999997,0,3.210685,Dry,-0.8972683814861946,named in manuscript,2020-02-26,57,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,27,2.765472,0,3.2076149999999997,Dry,-0.8972683814861946,named in manuscript,2020-02-27,58,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,28,2.763784,0,3.199539,Dry,-0.8972683814861946,named in manuscript,2020-02-28,59,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,2,29,2.7662890000000004,0,3.189069,Dry,-0.8972683814861946,named in manuscript,2020-02-29,60,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,1,2.765732,0,3.1878010000000003,Dry,-0.8972683814861946,named in manuscript,2020-03-01,61,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,2,2.7667200000000003,0,3.1801269999999997,Dry,-0.8972683814861946,named in manuscript,2020-03-02,62,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,3,2.7723459999999998,0,3.1774799999999996,Dry,-0.8972683814861946,named in manuscript,2020-03-03,63,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,4,2.776172,0,3.184173,Dry,-0.8972683814861946,named in manuscript,2020-03-04,64,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,5,2.780265,0,3.186365,Dry,-0.8972683814861946,named in manuscript,2020-03-05,65,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,6,2.785749,0,3.189297,Dry,-0.8972683814861946,named in manuscript,2020-03-06,66,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,7,2.788332,0,3.194341,Dry,-0.8972683814861946,named in manuscript,2020-03-07,67,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,8,2.789996,0,3.192734,Dry,-0.8972683814861946,named in manuscript,2020-03-08,68,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,9,2.791223,0,3.188967,Dry,-0.8972683814861946,named in manuscript,2020-03-09,69,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,10,2.7973790000000003,0,3.1861420000000003,Dry,-0.8972683814861946,named in manuscript,2020-03-10,70,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,11,2.80396,0,3.1952680000000004,Dry,-0.8972683814861946,named in manuscript,2020-03-11,71,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,12,2.817455,0,3.2043989999999996,Dry,-0.8972683814861946,named in manuscript,2020-03-12,72,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,13,2.830585,0,3.2290170000000002,Dry,-0.8972683814861946,named in manuscript,2020-03-13,73,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,14,2.840103,0,3.251537,Dry,-0.8972683814861946,named in manuscript,2020-03-14,74,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,15,2.846587,0,3.265659,Dry,-0.8972683814861946,named in manuscript,2020-03-15,75,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,16,2.851188,0,3.2718629999999997,Dry,-0.8972683814861946,named in manuscript,2020-03-16,76,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,17,2.860182,0,3.274228,Dry,-0.8972683814861946,named in manuscript,2020-03-17,77,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,18,2.871449,0,3.2885590000000002,Dry,-0.8972683814861946,named in manuscript,2020-03-18,78,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,19,2.883426,0,3.306836,Dry,-0.8972683814861946,named in manuscript,2020-03-19,79,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,20,2.898878,0,3.327609,Dry,-0.8972683814861946,named in manuscript,2020-03-20,80,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,21,2.91369,0,3.3550519999999997,Dry,-0.8972683814861946,named in manuscript,2020-03-21,81,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,22,2.9241219999999997,0,3.379485,Dry,-0.8972683814861946,named in manuscript,2020-03-22,82,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,23,2.9304240000000004,0,3.391865,Dry,-0.8972683814861946,named in manuscript,2020-03-23,83,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,24,2.936891,0,3.396056,Dry,-0.8972683814861946,named in manuscript,2020-03-24,84,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,25,2.9490680000000005,0,3.399866,Dry,-0.8972683814861946,named in manuscript,2020-03-25,85,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,26,2.968342,0,3.41643,Dry,-0.8972683814861946,named in manuscript,2020-03-26,86,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,27,2.988607,0,3.4500830000000002,Dry,-0.8972683814861946,named in manuscript,2020-03-27,87,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,28,3.007891,0,3.4862019999999996,Dry,-0.8972683814861946,named in manuscript,2020-03-28,88,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,29,3.0297110000000003,0,3.519062,Dry,-0.8972683814861946,named in manuscript,2020-03-29,89,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,30,3.046548,0,3.557855,Dry,-0.8972683814861946,named in manuscript,2020-03-30,90,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,3,31,3.061753,0,3.58411,Dry,-0.8972683814861946,named in manuscript,2020-03-31,91,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,1,3.074212,0,3.6058200000000005,Dry,-0.8972683814861946,named in manuscript,2020-04-01,92,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,2,3.0898899999999996,0,3.62336,Dry,-0.8972683814861946,named in manuscript,2020-04-02,93,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,3,3.106678,0,3.64918,Dry,-0.8972683814861946,named in manuscript,2020-04-03,94,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,4,3.123796,0,3.67811,Dry,-0.8972683814861946,named in manuscript,2020-04-04,95,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,5,3.145534,0,3.70676,Dry,-0.8972683814861946,named in manuscript,2020-04-05,96,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,6,3.197381,0,3.74557,Dry,-0.8972683814861946,named in manuscript,2020-04-06,97,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,7,3.2974069999999998,0,3.84236,Dry,-0.8972683814861946,named in manuscript,2020-04-07,98,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,8,3.4078549999999996,0,4.02041,Dry,-0.8972683814861946,named in manuscript,2020-04-08,99,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,9,3.51374,0,4.21247,Dry,-0.8972683814861946,named in manuscript,2020-04-09,100,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,10,3.594663,0,4.39803,Dry,-0.8972683814861946,named in manuscript,2020-04-10,101,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,11,3.645607,0,4.541370000000001,Dry,-0.8972683814861946,named in manuscript,2020-04-11,102,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,12,3.673785,0,4.63199,Dry,-0.8972683814861946,named in manuscript,2020-04-12,103,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,13,3.723881,0,4.67834,Dry,-0.8972683814861946,named in manuscript,2020-04-13,104,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,14,3.7723280000000003,0,4.76902,Dry,-0.8972683814861946,named in manuscript,2020-04-14,105,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,15,3.809939,0,4.8553,Dry,-0.8972683814861946,named in manuscript,2020-04-15,106,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,16,3.8631569999999997,0,4.9238599999999995,Dry,-0.8972683814861946,named in manuscript,2020-04-16,107,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,17,3.934152,0,5.02342,Dry,-0.8972683814861946,named in manuscript,2020-04-17,108,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,18,3.9982819999999997,0,5.15615,Dry,-0.8972683814861946,named in manuscript,2020-04-18,109,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,19,4.051565,0,5.27534,Dry,-0.8972683814861946,named in manuscript,2020-04-19,110,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,20,4.12181,0,5.37551,Dry,-0.8972683814861946,named in manuscript,2020-04-20,111,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,21,4.22569,0,5.50963,Dry,-0.8972683814861946,named in manuscript,2020-04-21,112,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,22,4.358013,0,5.697139999999999,Dry,-0.8972683814861946,named in manuscript,2020-04-22,113,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,23,4.519197,0,5.93468,Dry,-0.8972683814861946,named in manuscript,2020-04-23,114,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,24,4.700439,0,6.21065,Dry,-0.8972683814861946,named in manuscript,2020-04-24,115,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,25,4.872376,0,6.511699999999999,Dry,-0.8972683814861946,named in manuscript,2020-04-25,116,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,26,5.0179860000000005,0,6.7968,Dry,-0.8972683814861946,named in manuscript,2020-04-26,117,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,27,5.134111,0,7.04055,Dry,-0.8972683814861946,named in manuscript,2020-04-27,118,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,28,5.202372,0,7.24049,Dry,-0.8972683814861946,named in manuscript,2020-04-28,119,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,29,5.259364,0,7.33484,Dry,-0.8972683814861946,named in manuscript,2020-04-29,120,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,4,30,5.319623,0,7.424849999999999,Dry,-0.8972683814861946,named in manuscript,2020-04-30,121,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,1,5.3507679999999995,0,7.521469999999999,Dry,-0.8972683814861946,named in manuscript,2020-05-01,122,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,2,5.39466,0,7.55695,Dry,-0.8972683814861946,named in manuscript,2020-05-02,123,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,3,5.46116,0,7.62026,Dry,-0.8972683814861946,named in manuscript,2020-05-03,124,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,4,5.56065,0,7.72392,Dry,-0.8972683814861946,named in manuscript,2020-05-04,125,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,5,5.67176,0,7.88644,Dry,-0.8972683814861946,named in manuscript,2020-05-05,126,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,6,5.79308,0,8.06631,Dry,-0.8972683814861946,named in manuscript,2020-05-06,127,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,7,5.92366,0,8.26478,Dry,-0.8972683814861946,named in manuscript,2020-05-07,128,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,8,1.751015,0,1.8631199999999999,Dry,-0.8972683814861946,named in manuscript,2020-05-08,129,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,9,1.858697,0,2.1569200000000004,Dry,-0.8972683814861946,named in manuscript,2020-05-09,130,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,10,1.979038,0,2.39528,Dry,-0.8972683814861946,named in manuscript,2020-05-10,131,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,11,2.094622,0,2.64663,Dry,-0.8972683814861946,named in manuscript,2020-05-11,132,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,12,2.203579,0,2.8882399999999997,Dry,-0.8972683814861946,named in manuscript,2020-05-12,133,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,13,2.313662,0,3.1341900000000003,Dry,-0.8972683814861946,named in manuscript,2020-05-13,134,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,14,2.4408260000000004,0,3.39081,Dry,-0.8972683814861946,named in manuscript,2020-05-14,135,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,15,2.596895,0,3.69409,Dry,-0.8972683814861946,named in manuscript,2020-05-15,136,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,16,2.787895,0,4.06706,Dry,-0.8972683814861946,named in manuscript,2020-05-16,137,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,17,2.9096339999999996,0,4.50614,Dry,-0.8972683814861946,named in manuscript,2020-05-17,138,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,18,3.0288690000000003,0,4.7889099999999996,Dry,-0.8972683814861946,named in manuscript,2020-05-18,139,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,19,3.133744,0,5.04169,Dry,-0.8972683814861946,named in manuscript,2020-05-19,140,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,20,3.255487,0,5.273020000000001,Dry,-0.8972683814861946,named in manuscript,2020-05-20,141,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,21,3.412805,0,5.52403,Dry,-0.8972683814861946,named in manuscript,2020-05-21,142,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,22,3.5964669999999996,0,5.84778,Dry,-0.8972683814861946,named in manuscript,2020-05-22,143,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,23,3.760056,0,6.221019999999999,Dry,-0.8972683814861946,named in manuscript,2020-05-23,144,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,24,3.9041099999999997,0,6.52688,Dry,-0.8972683814861946,named in manuscript,2020-05-24,145,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,25,4.0000160000000005,0,6.79265,Dry,-0.8972683814861946,named in manuscript,2020-05-25,146,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,26,4.100766,0,6.969569999999999,Dry,-0.8972683814861946,named in manuscript,2020-05-26,147,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,27,4.226364,0,7.15958,Dry,-0.8972683814861946,named in manuscript,2020-05-27,148,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,28,4.363443,0,7.39699,Dry,-0.8972683814861946,named in manuscript,2020-05-28,149,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,29,4.498978,0,7.65178,Dry,-0.8972683814861946,named in manuscript,2020-05-29,150,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,30,4.64641,0,7.90217,Dry,-0.8972683814861946,named in manuscript,2020-05-30,151,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,5,31,4.809855000000001,0,8.16946,Dry,-0.8972683814861946,named in manuscript,2020-05-31,152,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,1,4.962116,0,8.44323,Dry,-0.8972683814861946,named in manuscript,2020-06-01,153,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,2,5.120308,0,8.697659999999999,Dry,-0.8972683814861946,named in manuscript,2020-06-02,154,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,3,5.275773,0,8.93073,Dry,-0.8972683814861946,named in manuscript,2020-06-03,155,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,4,5.396501000000001,0,9.13434,Dry,-0.8972683814861946,named in manuscript,2020-06-04,156,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,5,5.47713,0,9.29341,Dry,-0.8972683814861946,named in manuscript,2020-06-05,157,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,6,5.539322,0,9.37421,Dry,-0.8972683814861946,named in manuscript,2020-06-06,158,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,7,5.588785,0,9.42728,Dry,-0.8972683814861946,named in manuscript,2020-06-07,159,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,8,5.637104,0,9.44984,Dry,-0.8972683814861946,named in manuscript,2020-06-08,160,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,9,5.698235,0,9.46455,Dry,-0.8972683814861946,named in manuscript,2020-06-09,161,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,10,5.748979,0,9.494679999999999,Dry,-0.8972683814861946,named in manuscript,2020-06-10,162,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,11,5.816898,0,9.49557,Dry,-0.8972683814861946,named in manuscript,2020-06-11,163,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,12,5.9086929999999995,0,9.51257,Dry,-0.8972683814861946,named in manuscript,2020-06-12,164,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,13,5.963808,0,9.55683,Dry,-0.8972683814861946,named in manuscript,2020-06-13,165,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
Grass-Clover,weatherRad0Center,2020,6,14,6.008985000000001,0,9.52804,Dry,-0.8972683814861946,named in manuscript,2020-06-14,166,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2020)
